episode,stage,map,agents,complexity,success,success_rate_global,success_rate_stage
2225,3a,map_7,4,0.034240186214447,1,0.8674157303370786,0.92
2226,3a,map_51,2,0.0386068820953369,1,0.8674752920035939,0.9206349206349206
2227,3a,map_3,2,0.0272246003150939,1,0.8675348001796138,0.9212598425196851
2228,3a,map_7,4,0.034240186214447,1,0.8675942549371634,0.921875
2229,3a,map_51,2,0.0386068820953369,1,0.8676536563481382,0.9224806201550387
2230,3a,map_3,2,0.0272246003150939,0,0.8672645739910314,0.9153846153846154
2231,3a,map_7,4,0.034240186214447,1,0.867324069923801,0.916030534351145
2232,3a,map_51,2,0.0386068820953369,1,0.8673835125448028,0.9166666666666666
2233,3a,map_3,2,0.0272246003150939,1,0.8674429019256605,0.9172932330827067
2234,3a,map_7,4,0.034240186214447,1,0.8675022381378693,0.917910447761194
2235,3a,map_51,2,0.0386068820953369,1,0.8675615212527964,0.9185185185185185
2236,3a,map_3,2,0.0272246003150939,0,0.8671735241502684,0.9117647058823529
2237,3a,map_7,4,0.034240186214447,1,0.8672329012069736,0.9124087591240876
2238,3a,map_51,2,0.0386068820953369,1,0.8672922252010724,0.9130434782608695
2239,3a,map_3,2,0.0272246003150939,1,0.8673514962036624,0.9136690647482014
2240,3a,map_7,4,0.034240186214447,1,0.8674107142857143,0.9142857142857143
2241,3a,map_51,2,0.0386068820953369,1,0.8674698795180723,0.9148936170212766
2242,3a,map_3,2,0.0272246003150939,0,0.8670829616413916,0.9084507042253521
2243,3a,map_7,4,0.034240186214447,1,0.867142220240749,0.9090909090909091
2244,3a,map_51,2,0.0386068820953369,1,0.8672014260249554,0.9097222222222222
2245,3a,map_3,2,0.0272246003150939,1,0.867260579064588,0.9103448275862069
2246,3a,map_7,4,0.034240186214447,1,0.8673196794300979,0.910958904109589
2247,3a,map_51,2,0.0386068820953369,1,0.8673787271918113,0.9115646258503401
2248,3a,map_3,2,0.0272246003150939,1,0.8674377224199288,0.9121621621621622
2249,3a,map_7,4,0.034240186214447,1,0.8674966651845265,0.912751677852349
2250,3a,map_51,2,0.0386068820953369,1,0.8675555555555555,0.9133333333333333
2251,3a,map_3,2,0.0272246003150939,1,0.8676143936028432,0.9139072847682119
2252,3a,map_7,4,0.034240186214447,1,0.8676731793960923,0.9144736842105263
2253,3a,map_51,2,0.0386068820953369,1,0.8677319130048824,0.9150326797385621
2254,3a,map_3,2,0.0272246003150939,0,0.8673469387755102,0.9090909090909091
2255,3a,map_7,4,0.034240186214447,1,0.8674057649667406,0.9096774193548387
2256,3a,map_51,2,0.0386068820953369,1,0.8674645390070922,0.9102564102564102
2257,3a,map_3,2,0.0272246003150939,0,0.8670801949490474,0.9044585987261147
2258,3a,map_7,4,0.034240186214447,1,0.8671390611160319,0.9050632911392406
2259,3a,map_51,2,0.0386068820953369,1,0.8671978751660027,0.9056603773584906
2260,3a,map_3,2,0.0272246003150939,1,0.8672566371681416,0.90625
2261,3a,map_7,4,0.034240186214447,1,0.8673153471915082,0.906832298136646
2262,3a,map_51,2,0.0386068820953369,1,0.8673740053050398,0.9074074074074074
2263,3a,map_3,2,0.0272246003150939,1,0.8674326115775519,0.9079754601226994
2264,3a,map_7,4,0.034240186214447,1,0.8674911660777385,0.9085365853658537
2265,3a,map_51,2,0.0386068820953369,1,0.8675496688741722,0.9090909090909091
2266,3a,map_3,2,0.0272246003150939,1,0.8676081200353045,0.9096385542168675
2267,3a,map_7,4,0.034240186214447,1,0.8676665196294663,0.9101796407185628
2268,3a,map_51,2,0.0386068820953369,1,0.8677248677248677,0.9107142857142857
2269,3a,map_3,2,0.0272246003150939,0,0.8673424416042309,0.9053254437869822
2270,3a,map_51,2,0.0386068820953369,1,0.8674008810572688,0.9058823529411765
2271,3a,map_7,4,0.034240186214447,1,0.8674592690444738,0.9064327485380117
2272,3a,map_51,2,0.0386068820953369,1,0.8675176056338029,0.9069767441860465
2273,3a,map_7,4,0.034240186214447,1,0.8675758908930928,0.9075144508670521
2274,3a,map_51,2,0.0386068820953369,1,0.8676341248900615,0.9080459770114943
2275,3a,map_7,4,0.034240186214447,1,0.8676923076923077,0.9085714285714286
2276,3a,map_51,2,0.0386068820953369,1,0.8677504393673111,0.9090909090909091
2277,3a,map_7,4,0.034240186214447,1,0.867808519982433,0.9096045197740112
2278,3a,map_51,2,0.0386068820953369,1,0.8678665496049166,0.9101123595505618
2279,3a,map_7,4,0.034240186214447,1,0.8679245283018868,0.9106145251396648
2280,3a,map_51,2,0.0386068820953369,1,0.8679824561403509,0.9111111111111111
2281,3a,map_7,4,0.034240186214447,1,0.8680403331871986,0.9116022099447514
2282,3a,map_51,2,0.0386068820953369,1,0.8680981595092024,0.9120879120879121
2283,3a,map_7,4,0.034240186214447,1,0.8681559351730179,0.912568306010929
2284,3a,map_51,2,0.0386068820953369,1,0.8682136602451839,0.9130434782608695
2285,3a,map_7,4,0.034240186214447,1,0.8682713347921225,0.9135135135135135
2286,3a,map_51,2,0.0386068820953369,1,0.86832895888014,0.9139784946236559
2287,3a,map_7,4,0.034240186214447,1,0.8683865325754263,0.9144385026737968
2288,3a,map_51,2,0.0386068820953369,1,0.8684440559440559,0.9148936170212766
2289,3a,map_7,4,0.034240186214447,1,0.8685015290519877,0.9153439153439153
2290,3a,map_51,2,0.0386068820953369,1,0.8685589519650655,0.9157894736842105
2291,3a,map_7,4,0.034240186214447,1,0.8686163247490178,0.9162303664921466
2292,3a,map_51,2,0.0386068820953369,1,0.868673647469459,0.9166666666666666
2293,3a,map_7,4,0.034240186214447,1,0.8687309201918884,0.917098445595855
2294,3a,map_51,2,0.0386068820953369,1,0.8687881429816914,0.9175257731958762
2295,3a,map_7,4,0.034240186214447,1,0.8688453159041394,0.9179487179487179
2296,3a,map_51,2,0.0386068820953369,1,0.8689024390243902,0.9183673469387755
2297,3a,map_7,4,0.034240186214447,1,0.868959512407488,0.9187817258883249
2298,3a,map_51,2,0.0386068820953369,1,0.8690165361183638,0.9191919191919192
2299,3a,map_7,4,0.034240186214447,1,0.8690735102218355,0.9195979899497487
2300,3a,map_51,2,0.0386068820953369,1,0.8691304347826087,0.92
2301,3a,map_7,4,0.034240186214447,1,0.8691873098652759,0.9203980099502488
2302,3a,map_51,2,0.0386068820953369,1,0.869244135534318,0.9207920792079208
2303,3a,map_7,4,0.034240186214447,1,0.8693009118541033,0.9211822660098522
2304,3a,map_51,2,0.0386068820953369,1,0.8693576388888888,0.9215686274509803
2305,3a,map_7,4,0.034240186214447,1,0.86941431670282,0.9219512195121952
2306,3a,map_51,2,0.0386068820953369,1,0.8694709453599306,0.9223300970873787
2307,3a,map_7,4,0.034240186214447,1,0.8695275249241439,0.9227053140096618
2308,3a,map_51,2,0.0386068820953369,1,0.8695840554592721,0.9230769230769231
2309,3a,map_7,4,0.034240186214447,1,0.8696405370290169,0.9234449760765551
2310,3a,map_51,2,0.0386068820953369,1,0.8696969696969697,0.9238095238095239
2311,3a,map_7,4,0.034240186214447,1,0.8697533535266119,0.9241706161137441
2312,3a,map_51,2,0.0386068820953369,1,0.8698096885813149,0.9245283018867925
2313,3a,map_7,4,0.034240186214447,1,0.8698659749243407,0.9248826291079812
2314,3a,map_51,2,0.0386068820953369,1,0.8699222126188418,0.9252336448598131
2315,3a,map_7,4,0.034240186214447,1,0.8699784017278618,0.9255813953488372
2316,3a,map_51,2,0.0386068820953369,1,0.8700345423143351,0.9259259259259259
2317,3a,map_7,4,0.034240186214447,1,0.8700906344410876,0.9262672811059908
2318,3a,map_51,2,0.0386068820953369,1,0.8701466781708369,0.926605504587156
2319,3a,map_7,4,0.034240186214447,1,0.8702026735661923,0.9269406392694064
2320,3a,map_51,2,0.0386068820953369,1,0.8702586206896552,0.9272727272727272
2321,3a,map_7,4,0.034240186214447,1,0.8703145196036192,0.9276018099547512
2322,3a,map_51,2,0.0386068820953369,1,0.8703703703703703,0.9279279279279279
2323,3a,map_7,4,0.034240186214447,1,0.8704261730520878,0.9282511210762332
2324,3a,map_51,2,0.0386068820953369,1,0.8704819277108434,0.9285714285714286
2325,3a,map_7,4,0.034240186214447,1,0.8705376344086021,0.9288888888888889
2326,3a,map_51,2,0.0386068820953369,1,0.8705932932072227,0.9292035398230089
2327,3a,map_7,4,0.034240186214447,1,0.8706489041684572,0.9295154185022027
2328,3a,map_51,2,0.0386068820953369,1,0.8707044673539519,0.9298245614035088
2329,3a,map_7,4,0.034240186214447,1,0.8707599828252469,0.9301310043668122
2330,3a,map_51,2,0.0386068820953369,1,0.8708154506437769,0.9304347826086956
2331,3a,map_7,4,0.034240186214447,1,0.8708708708708709,0.9307359307359307
2332,3a,map_51,2,0.0386068820953369,1,0.8709262435677531,0.9310344827586207
2333,3a,map_7,4,0.034240186214447,1,0.8709815687955422,0.9313304721030042
2334,3a,map_51,2,0.0386068820953369,1,0.8710368466152528,0.9316239316239316
2335,3a,map_7,4,0.034240186214447,1,0.8710920770877945,0.9319148936170213
2336,3a,map_51,2,0.0386068820953369,1,0.8711472602739726,0.9322033898305084
2337,3a,map_7,4,0.034240186214447,1,0.8712023962344887,0.9324894514767933
2338,3a,map_51,2,0.0386068820953369,1,0.8712574850299402,0.9327731092436975
2339,3a,map_7,4,0.034240186214447,1,0.8713125267208208,0.9330543933054394
2340,3a,map_51,2,0.0386068820953369,1,0.8713675213675214,0.9333333333333333
2341,3a,map_7,4,0.034240186214447,1,0.8714224690303289,0.9336099585062241
2342,3a,map_51,2,0.0386068820953369,1,0.8714773697694278,0.9338842975206612
2343,3a,map_7,4,0.034240186214447,1,0.8715322236448997,0.934156378600823
2344,3a,map_51,2,0.0386068820953369,1,0.8715870307167235,0.9344262295081968
2345,3a,map_7,4,0.034240186214447,1,0.8716417910447761,0.9346938775510204
2346,3a,map_51,2,0.0386068820953369,1,0.8716965046888321,0.9349593495934959
2347,3a,map_7,4,0.034240186214447,1,0.8717511717085641,0.9352226720647774
2348,3a,map_51,2,0.0386068820953369,1,0.8718057921635435,0.9354838709677419
2349,3a,map_7,4,0.034240186214447,1,0.8718603661132397,0.9357429718875502
2350,3a,map_51,2,0.0386068820953369,1,0.8719148936170212,0.936
2351,3a,map_7,4,0.034240186214447,1,0.8719693747341557,0.9362549800796812
2352,3a,map_51,2,0.0386068820953369,1,0.8720238095238095,0.9365079365079365
2353,3a,map_7,4,0.034240186214447,1,0.8720781980450488,0.9367588932806324
2354,3a,map_51,2,0.0386068820953369,1,0.8721325403568394,0.937007874015748
2355,3a,map_7,4,0.034240186214447,1,0.8721868365180467,0.9372549019607843
2356,3a,map_51,2,0.0386068820953369,1,0.8722410865874364,0.9375
2357,3a,map_7,4,0.034240186214447,1,0.8722952906236742,0.9377431906614786
2358,3a,map_51,2,0.0386068820953369,1,0.8723494486853266,0.937984496124031
2359,3a,map_7,4,0.034240186214447,1,0.8724035608308606,0.9382239382239382
2360,3a,map_51,2,0.0386068820953369,1,0.872457627118644,0.9384615384615385
2361,3a,map_7,4,0.034240186214447,1,0.8725116476069462,0.9386973180076629
2362,3a,map_51,2,0.0386068820953369,1,0.8725656223539373,0.9389312977099237
2363,3a,map_7,4,0.034240186214447,1,0.8726195514176894,0.9391634980988594
2364,3a,map_51,2,0.0386068820953369,1,0.872673434856176,0.9393939393939394
2365,3a,map_7,4,0.034240186214447,1,0.8727272727272727,0.939622641509434
2366,3a,map_51,2,0.0386068820953369,1,0.8727810650887574,0.9398496240601504
2367,3a,map_7,4,0.034240186214447,1,0.8728348119983101,0.9400749063670412
2368,3a,map_51,2,0.0386068820953369,1,0.8728885135135135,0.9402985074626866
2369,3a,map_7,4,0.034240186214447,1,0.8729421696918531,0.9405204460966543
2370,3a,map_51,2,0.0386068820953369,1,0.8729957805907173,0.9407407407407408
2371,3a,map_7,4,0.034240186214447,1,0.8730493462673977,0.940959409594096
2372,3a,map_51,2,0.0386068820953369,1,0.8731028667790893,0.9411764705882353
2373,3a,map_7,4,0.034240186214447,1,0.8731563421828908,0.9413919413919414
2374,3a,map_51,2,0.0386068820953369,1,0.8732097725358046,0.9416058394160584
2375,3a,map_7,4,0.034240186214447,1,0.8732631578947369,0.9418181818181818
2376,3a,map_51,2,0.0386068820953369,1,0.8733164983164983,0.9420289855072463
2377,3a,map_7,4,0.034240186214447,1,0.873369793857804,0.9422382671480144
2378,3a,map_51,2,0.0386068820953369,1,0.8734230445752733,0.9424460431654677
2379,3a,map_7,4,0.034240186214447,1,0.8734762505254309,0.942652329749104
2380,3a,map_51,2,0.0386068820953369,1,0.8735294117647059,0.9428571428571428
2381,3a,map_7,4,0.034240186214447,1,0.8735825283494331,0.9430604982206405
2382,3a,map_51,2,0.0386068820953369,1,0.8736356003358522,0.9432624113475178
2383,3a,map_7,4,0.034240186214447,1,0.8736886277801091,0.9434628975265018
2384,3a,map_51,2,0.0386068820953369,1,0.8737416107382551,0.9436619718309859
2385,3a,map_7,4,0.034240186214447,1,0.8737945492662473,0.9438596491228071
2386,3a,map_51,2,0.0386068820953369,1,0.8738474434199497,0.9440559440559441
2387,3a,map_7,4,0.034240186214447,1,0.873900293255132,0.9442508710801394
2388,3a,map_51,2,0.0386068820953369,1,0.8739530988274706,0.9444444444444444
2389,3a,map_7,4,0.034240186214447,1,0.8740058601925492,0.9446366782006921
2390,3a,map_51,2,0.0386068820953369,1,0.8740585774058578,0.9448275862068966
2391,3a,map_7,4,0.034240186214447,1,0.8741112505227938,0.9450171821305842
2392,3a,map_51,2,0.0386068820953369,1,0.8741638795986622,0.9452054794520548
2393,3a,map_7,4,0.034240186214447,1,0.8742164646886753,0.9453924914675768
2394,3a,map_51,2,0.0386068820953369,1,0.8742690058479532,0.9455782312925171
2395,3a,map_7,4,0.034240186214447,1,0.874321503131524,0.9457627118644067
2396,3a,map_51,2,0.0386068820953369,1,0.8743739565943238,0.9459459459459459
2397,3a,map_7,4,0.034240186214447,1,0.8744263662911973,0.9461279461279462
2398,3a,map_51,2,0.0386068820953369,1,0.8744787322768974,0.9463087248322147
2399,3a,map_7,4,0.034240186214447,1,0.8745310546060858,0.9464882943143813
2400,3a,map_51,2,0.0386068820953369,1,0.8745833333333334,0.9466666666666667
2401,3b,map_17,2,0.2219658493995666,0,0.8742190753852561,0.0
2402,3b,map_17,2,0.2219658493995666,0,0.8738551207327228,0.0
2403,3b,map_17,2,0.2219658493995666,0,0.873491468997087,0.0
2404,3b,map_33,2,0.2234258651733398,0,0.8731281198003328,0.0
2405,3b,map_33,2,0.2234258651733398,0,0.8727650727650728,0.0
2406,3b,map_33,2,0.2234258651733398,0,0.8724023275145469,0.0
2407,3b,map_41,8,0.2319990992546081,0,0.8720398836726215,0.0
2408,3b,map_41,8,0.2319990992546081,0,0.8716777408637874,0.0
2409,3b,map_41,8,0.2319990992546081,0,0.871315898713159,0.0
2410,3b,map_37,4,0.233423113822937,0,0.870954356846473,0.0
2411,3b,map_37,4,0.233423113822937,0,0.8705931148900871,0.0
2412,3b,map_37,4,0.233423113822937,0,0.8702321724709784,0.0
2413,3b,map_21,4,0.2372987866401672,0,0.8698715292167426,0.0
2414,3b,map_21,4,0.2372987866401672,0,0.8695111847555924,0.0
2415,3b,map_21,4,0.2372987866401672,0,0.8691511387163561,0.0
2416,3b,map_16,2,0.2397645115852356,0,0.8687913907284768,0.0
2417,3b,map_16,2,0.2397645115852356,0,0.8684319404220108,0.0
2418,3b,map_16,2,0.2397645115852356,0,0.8680727874276262,0.0
2419,3b,map_3,2,0.0272246003150939,1,0.86812732534105,0.05263157894736842
2420,3b,map_7,4,0.034240186214447,1,0.8681818181818182,0.1
2421,3b,map_17,2,0.2219658493995666,0,0.8678232135481206,0.09523809523809523
2422,3b,map_33,2,0.2234258651733398,0,0.8674649050371593,0.09090909090909091
2423,3b,map_41,8,0.2319990992546081,0,0.8671068922822947,0.08695652173913043
2424,3b,map_37,4,0.233423113822937,0,0.8667491749174917,0.08333333333333333
2425,3b,map_21,4,0.2372987866401672,0,0.8663917525773196,0.08
2426,3b,map_16,2,0.2397645115852356,0,0.8660346248969497,0.07692307692307693
2427,3b,map_3,2,0.0272246003150939,1,0.8660898228265348,0.1111111111111111
2428,3b,map_7,4,0.034240186214447,1,0.8661449752883031,0.14285714285714285
2429,3b,map_17,2,0.2219658493995666,0,0.8657883902840675,0.13793103448275862
2430,3b,map_33,2,0.2234258651733398,0,0.8654320987654321,0.13333333333333333
2431,3b,map_41,8,0.2319990992546081,0,0.865076100370218,0.12903225806451613
2432,3b,map_37,4,0.233423113822937,0,0.8647203947368421,0.125
2433,3b,map_21,4,0.2372987866401672,0,0.8643649815043156,0.12121212121212122
2434,3b,map_16,2,0.2397645115852356,0,0.8640098603122432,0.11764705882352941
2435,3b,map_3,2,0.0272246003150939,1,0.8640657084188912,0.14285714285714285
2436,3b,map_7,4,0.034240186214447,1,0.8641215106732348,0.16666666666666666
2437,3b,map_17,2,0.2219658493995666,0,0.8637669265490358,0.16216216216216217
2438,3b,map_33,2,0.2234258651733398,0,0.8634126333059885,0.15789473684210525
2439,3b,map_41,8,0.2319990992546081,0,0.8630586305863058,0.15384615384615385
2440,3b,map_37,4,0.233423113822937,0,0.8627049180327869,0.15
2441,3b,map_21,4,0.2372987866401672,0,0.862351495288816,0.14634146341463414
2442,3b,map_16,2,0.2397645115852356,0,0.861998361998362,0.14285714285714285
2443,3b,map_3,2,0.0272246003150939,1,0.8620548505935326,0.16279069767441862
2444,3b,map_7,4,0.034240186214447,1,0.8621112929623568,0.18181818181818182
2445,3b,map_17,2,0.2219658493995666,0,0.8617586912065439,0.17777777777777778
2446,3b,map_33,2,0.2234258651733398,0,0.8614063777596075,0.17391304347826086
2447,3b,map_41,8,0.2319990992546081,0,0.8610543522680834,0.1702127659574468
2448,3b,map_37,4,0.233423113822937,0,0.860702614379085,0.16666666666666666
2449,3b,map_21,4,0.2372987866401672,0,0.8603511637403022,0.16326530612244897
2450,3b,map_16,2,0.2397645115852356,0,0.86,0.16
2451,3b,map_3,2,0.0272246003150939,1,0.8600571195430436,0.17647058823529413
2452,3b,map_7,4,0.034240186214447,1,0.8601141924959217,0.19230769230769232
2453,3b,map_17,2,0.2219658493995666,0,0.8597635548308195,0.18867924528301888
2454,3b,map_33,2,0.2234258651733398,0,0.8594132029339854,0.18518518518518517
2455,3b,map_41,8,0.2319990992546081,0,0.8590631364562118,0.18181818181818182
2456,3b,map_37,4,0.233423113822937,0,0.8587133550488599,0.17857142857142858
2457,3b,map_21,4,0.2372987866401672,0,0.8583638583638583,0.17543859649122806
2458,3b,map_16,2,0.2397645115852356,0,0.8580146460537021,0.1724137931034483
2459,3b,map_3,2,0.0272246003150939,1,0.8580723871492476,0.1864406779661017
2460,3b,map_7,4,0.034240186214447,1,0.858130081300813,0.2
2461,3b,map_17,2,0.2219658493995666,0,0.8577813896789923,0.19672131147540983
2462,3b,map_33,2,0.2234258651733398,0,0.8574329813160032,0.1935483870967742
2463,3b,map_41,8,0.2319990992546081,0,0.857084855866829,0.19047619047619047
2464,3b,map_37,4,0.233423113822937,0,0.856737012987013,0.1875
2465,3b,map_21,4,0.2372987866401672,0,0.8563894523326572,0.18461538461538463
2466,3b,map_16,2,0.2397645115852356,0,0.8560421735604218,0.18181818181818182
2467,3b,map_3,2,0.0272246003150939,1,0.8561005269558167,0.19402985074626866
2468,3b,map_7,4,0.034240186214447,1,0.8561588330632091,0.20588235294117646
2469,3b,map_17,2,0.2219658493995666,0,0.8558120696638315,0.2028985507246377
2470,3b,map_33,2,0.2234258651733398,0,0.8554655870445345,0.2
2471,3b,map_41,8,0.2319990992546081,0,0.8551193848644274,0.19718309859154928
2472,3b,map_37,4,0.233423113822937,0,0.8547734627831716,0.19444444444444445
2473,3b,map_21,4,0.2372987866401672,0,0.8544278204609785,0.1917808219178082
2474,3b,map_16,2,0.2397645115852356,0,0.8540824575586096,0.1891891891891892
2475,3b,map_3,2,0.0272246003150939,1,0.8541414141414141,0.2
2476,3b,map_7,4,0.034240186214447,1,0.8542003231017771,0.21052631578947367
2477,3b,map_17,2,0.2219658493995666,0,0.8538554703270085,0.2077922077922078
2478,3b,map_33,2,0.2234258651733398,0,0.8535108958837773,0.20512820512820512
2479,3b,map_41,8,0.2319990992546081,0,0.8531665994352562,0.20253164556962025
2480,3b,map_37,4,0.233423113822937,0,0.8528225806451613,0.2
2481,3b,map_21,4,0.2372987866401672,0,0.8524788391777509,0.19753086419753085
2482,3b,map_16,2,0.2397645115852356,0,0.8521353746978243,0.1951219512195122
2483,3b,map_3,2,0.0272246003150939,1,0.8521949254933548,0.20481927710843373
2484,3b,map_7,4,0.034240186214447,1,0.8522544283413849,0.21428571428571427
2485,3b,map_17,2,0.2219658493995666,0,0.8519114688128773,0.21176470588235294
2486,3b,map_33,2,0.2234258651733398,0,0.8515687851971038,0.20930232558139536
2487,3b,map_41,8,0.2319990992546081,0,0.8512263771612384,0.20689655172413793
2488,3b,map_37,4,0.233423113822937,0,0.8508842443729904,0.20454545454545456
2489,3b,map_21,4,0.2372987866401672,0,0.8505423865006027,0.20224719101123595
2490,3b,map_16,2,0.2397645115852356,0,0.8502008032128514,0.2
2491,3b,map_3,2,0.0272246003150939,1,0.8502609393817744,0.2087912087912088
2492,3b,map_7,4,0.034240186214447,1,0.8503210272873194,0.21739130434782608
2493,3b,map_17,2,0.2219658493995666,0,0.8499799438427598,0.21505376344086022
2494,3b,map_33,2,0.2234258651733398,0,0.8496391339214114,0.2127659574468085
2495,3b,map_41,8,0.2319990992546081,0,0.8492985971943888,0.21052631578947367
2496,3b,map_37,4,0.233423113822937,0,0.8489583333333334,0.20833333333333334
2497,3b,map_21,4,0.2372987866401672,0,0.8486183420104125,0.20618556701030927
2498,3b,map_16,2,0.2397645115852356,0,0.8482786228983187,0.20408163265306123
2499,3b,map_3,2,0.0272246003150939,1,0.8483393357342938,0.21212121212121213
2500,3b,map_7,4,0.034240186214447,1,0.8484,0.22
2501,3b,map_17,2,0.2219658493995666,0,0.8480607756897242,0.21782178217821782
2502,3b,map_33,2,0.2234258651733398,0,0.8477218225419664,0.21568627450980393
2503,3b,map_41,8,0.2319990992546081,0,0.8473831402317219,0.21359223300970873
2504,3b,map_37,4,0.233423113822937,0,0.8470447284345048,0.21153846153846154
2505,3b,map_21,4,0.2372987866401672,0,0.8467065868263473,0.20952380952380953
2506,3b,map_16,2,0.2397645115852356,0,0.8463687150837989,0.20754716981132076
2507,3b,map_3,2,0.0272246003150939,1,0.8464299960111688,0.21495327102803738
2508,3b,map_7,4,0.034240186214447,1,0.8464912280701754,0.2222222222222222
2509,3b,map_17,2,0.2219658493995666,0,0.8461538461538461,0.22018348623853212
2510,3b,map_33,2,0.2234258651733398,0,0.8458167330677291,0.21818181818181817
2511,3b,map_41,8,0.2319990992546081,0,0.8454798884906412,0.21621621621621623
2512,3b,map_37,4,0.233423113822937,0,0.8451433121019108,0.21428571428571427
2513,3b,map_21,4,0.2372987866401672,0,0.8448070035813768,0.21238938053097345
2514,3b,map_16,2,0.2397645115852356,0,0.8444709626093875,0.21052631578947367
2515,3b,map_3,2,0.0272246003150939,0,0.8441351888667992,0.20869565217391303
2516,3b,map_7,4,0.034240186214447,1,0.8441971383147854,0.21551724137931033
2517,3b,map_17,2,0.2219658493995666,0,0.8438617401668653,0.21367521367521367
2518,3b,map_33,2,0.2234258651733398,0,0.8435266084193804,0.211864406779661
2519,3b,map_41,8,0.2319990992546081,0,0.8431917427550615,0.21008403361344538
2520,3b,map_37,4,0.233423113822937,0,0.8428571428571429,0.20833333333333334
2521,3b,map_21,4,0.2372987866401672,0,0.8425228084093613,0.2066115702479339
2522,3b,map_16,2,0.2397645115852356,0,0.8421887390959556,0.20491803278688525
2523,3b,map_3,2,0.0272246003150939,1,0.8422512881490289,0.21138211382113822
2524,3b,map_7,4,0.034240186214447,1,0.8423137876386688,0.21774193548387097
2525,3b,map_17,2,0.2219658493995666,0,0.841980198019802,0.216
2526,3b,map_33,2,0.2234258651733398,0,0.8416468725257323,0.21428571428571427
2527,3b,map_41,8,0.2319990992546081,0,0.8413138108428967,0.2125984251968504
2528,3b,map_37,4,0.233423113822937,0,0.8409810126582279,0.2109375
2529,3b,map_21,4,0.2372987866401672,0,0.8406484776591538,0.20930232558139536
2530,3b,map_16,2,0.2397645115852356,0,0.8403162055335969,0.2076923076923077
2531,3b,map_3,2,0.0272246003150939,1,0.8403792967206638,0.21374045801526717
2532,3b,map_7,4,0.034240186214447,1,0.8404423380726699,0.2196969696969697
2533,3b,map_17,2,0.2219658493995666,0,0.8401105408606395,0.21804511278195488
2534,3b,map_16,2,0.2397645115852356,0,0.8397790055248618,0.21641791044776118
2535,3b,map_33,2,0.2234258651733398,0,0.8394477317554241,0.21481481481481482
2536,3b,map_3,2,0.0272246003150939,1,0.8395110410094637,0.22058823529411764
2537,3b,map_7,4,0.034240186214447,1,0.8395743003547497,0.22627737226277372
2538,3b,map_41,8,0.2319990992546081,0,0.8392434988179669,0.2246376811594203
2539,3b,map_3,2,0.0272246003150939,1,0.8393068137061835,0.2302158273381295
2540,3b,map_7,4,0.034240186214447,1,0.8393700787401575,0.2357142857142857
2541,3b,map_37,4,0.233423113822937,0,0.8390397481306572,0.23404255319148937
2542,3b,map_3,2,0.0272246003150939,1,0.8391030684500393,0.23943661971830985
2543,3b,map_7,4,0.034240186214447,0,0.8387731026346834,0.23776223776223776
2544,3b,map_21,4,0.2372987866401672,0,0.8384433962264151,0.2361111111111111
2545,3b,map_3,2,0.0272246003150939,1,0.8385068762278979,0.2413793103448276
2546,3b,map_7,4,0.034240186214447,1,0.8385703063629222,0.2465753424657534
2547,3b,map_3,2,0.0272246003150939,0,0.8382410679230468,0.24489795918367346
2548,3b,map_7,4,0.034240186214447,1,0.8383045525902669,0.25
2549,3b,map_3,2,0.0272246003150939,0,0.8379756767359748,0.2483221476510067
2550,3b,map_7,4,0.034240186214447,1,0.8380392156862745,0.25333333333333335
2551,3b,map_3,2,0.0272246003150939,0,0.8377107016856135,0.25165562913907286
2552,3b,map_7,4,0.034240186214447,1,0.8377742946708464,0.2565789473684211
2553,3b,map_3,2,0.0272246003150939,1,0.8378378378378378,0.26143790849673204
2554,3b,map_7,4,0.034240186214447,1,0.8379013312451057,0.2662337662337662
2555,3b,map_3,2,0.0272246003150939,1,0.8379647749510764,0.2709677419354839
2556,3b,map_7,4,0.034240186214447,1,0.8380281690140845,0.27564102564102566
2557,3b,map_3,2,0.0272246003150939,1,0.8380915134923739,0.2802547770700637
2558,3b,map_7,4,0.034240186214447,1,0.838154808444097,0.2848101265822785
2559,3b,map_3,2,0.0272246003150939,0,0.8378272762797968,0.2830188679245283
2560,3b,map_7,4,0.034240186214447,1,0.837890625,0.2875
2561,3b,map_3,2,0.0272246003150939,1,0.8379539242483405,0.2919254658385093
2562,3b,map_7,4,0.034240186214447,1,0.8380171740827479,0.2962962962962963
2563,3b,map_3,2,0.0272246003150939,0,0.8376902067889193,0.294478527607362
2564,3b,map_7,4,0.034240186214447,1,0.8377535101404057,0.29878048780487804
2565,3b,map_3,2,0.0272246003150939,1,0.8378167641325536,0.30303030303030304
2566,3b,map_7,4,0.034240186214447,1,0.8378799688230709,0.3072289156626506
2567,3b,map_3,2,0.0272246003150939,1,0.8379431242695754,0.31137724550898205
2568,3b,map_7,4,0.034240186214447,1,0.838006230529595,0.31547619047619047
2569,3b,map_3,2,0.0272246003150939,1,0.8380692876605683,0.31952662721893493
2570,3b,map_7,4,0.034240186214447,1,0.8381322957198444,0.3235294117647059
2571,3b,map_3,2,0.0272246003150939,1,0.838195254764683,0.32748538011695905
2572,3b,map_7,4,0.034240186214447,1,0.838258164852255,0.3313953488372093
2573,3b,map_3,2,0.0272246003150939,1,0.8383210260396424,0.3352601156069364
2574,3b,map_7,4,0.034240186214447,1,0.8383838383838383,0.3390804597701149
